Saved Search Date,Jobs Search Url
"8/17/23, 8:13 AM",https://www.linkedin.com/jobs/search?keywords=data+analyst&distance=24%2E9999301285&orig=JOB_ALERT
"8/17/23, 8:13 AM",https://www.linkedin.com/jobs/search?keywords=data+analyst&distance=24%2E9999301285&orig=JOB_ALERT
"8/10/23, 7:46 AM",https://www.linkedin.com/jobs/search?keywords=data+scientist&orig=JOB_ALERT
"8/10/23, 7:46 AM",https://www.linkedin.com/jobs/search?keywords=data+scientist&distance=24%2E9999301285&orig=JOB_ALERT
"12/12/21, 3:13 AM",https://www.linkedin.com/jobs/search?keywords=web+developer&distance=25%2E000000000000004&f_JT=P%2CI&orig=JOB_ALERT
